REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,Yukon,"No certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Humanities,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Humanities,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Business, management and public administration",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Business, management and public administration",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Health and related fields,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Health and related fields,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Other,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Other,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,8365.0
2021,Yukon,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),38800.0
2021,Yukon,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),47600.0
2021,Yukon,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",40000.0
2021,Yukon,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",48240.0
